name,language,event_url,summary,img_url,start_date,ticket_url,price,end_date,city,longitude,latitude,address
Duomo Musica Lumen 2020,it-it,https://www.eventbrite.it/e/biglietti-duomo-musica-lumen-2020-96899576241,Progetto che ripercorre la storia della città di Milano con proiezioni di video sulla facciata della cattedrale con sottofondo musicale,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F94244729%2F377963898801%2F1%2Foriginal.20200226-150708?auto=format%2Ccompress&q=75&sharp=10&s=9f857d07e0497774eff8e176c038493b,2026-04-06,https://www.eventbrite.com/checkout-external?eid=96899576241,85.00,2026-04-07,Milano,9.1919265,45.4640976,Piazza del Duomo 20122 Milano
100th Springs - Queen Elizabeth II BDay,en-gb,https://www.eventbrite.co.uk/e/100th-springs-queen-elizabeth-ii-bday-tickets-95790184019,Rock this party put your hands up in the air!,https://previews.123rf.com/images/bsd555/bsd5552008/bsd555200801383/153556937-nessun-risultato-trovato-icona-colore-rgb-problema-di-navigazione-in-internet-messaggio-di-avviso.jpg,2026-04-20,https://www.eventbrite.com/checkout-external?eid=95790184019,11.37,2026-04-21,Milano,9.1919265,45.4640976,Piazza del Duomo 20122 Milano
Revit Architecture - Corso Completo,it-it,https://www.eventbrite.it/e/biglietti-revit-architecture-corso-completo-932288137917,Il corso Revit Architecture insegna tutte le tecniche per la creazione del modello 3D dell'edificio e per le tavole 2D con metodologia BIM.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F711881239%2F182479059095%2F1%2Foriginal.20240305-143918?auto=format%2Ccompress&q=75&sharp=10&s=5d06f665c49637da34d1798cdd9bd586,2024-09-03,https://www.eventbrite.com/checkout-external?eid=932288137917,1085.80,2024-09-11,Brescia,10.2286253,45.5490404,53 Via San Rocchino 25123 Brescia
TURKISH DELIGHTS - Hakan Sensoy,en-us,https://www.eventbrite.it/e/turkish-delights-hakan-sensoy-tickets-927415583977,Visita ai giardini e museo di Villa Carlotta e concerto per un'indimenticabile giornata sul Lago di Como.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F791144909%2F73481085051%2F1%2Foriginal.20240617-174549?auto=format%2Ccompress&q=75&sharp=10&s=108dac426eb78cfd9cdad880df0ceaa9,2024-09-06,https://www.eventbrite.com/checkout-external?eid=927415583977,22.55,2024-09-06,Tremezzina,9.230732,45.98636399999999,2 Via Regina 22016 Tremezzina
BIG International Milan 2025 ( Salsa & Bachata Latin Dance Festival),en-us,https://www.eventbrite.com/e/big-international-milan-2025-salsa-bachata-latin-dance-festival-tickets-910195859317,BIG Salsa Festival Milan will take place March 27th-31st 2025,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F772518529%2F223938378949%2F1%2Foriginal.20240521-043824?auto=format%2Ccompress&q=75&sharp=10&s=4416f87d5bcf5c7e904ce78dfe294862,2025-03-27,https://www.eventbrite.com/checkout-external?eid=910195859317,268.61,2025-03-31,MI,9.181873,45.458626,Metropolitan City of Milan MI
Navisworks Manage | Corso Completo,it-it,https://www.eventbrite.it/e/biglietti-navisworks-manage-corso-completo-932326723327,ll corso permette di acquisire le conoscenze e le competenze necessarie alla gestione al coordinamento e all'analisi di interi progetti.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795049629%2F182479059095%2F1%2Foriginal.20240624-102859?auto=format%2Ccompress&q=75&sharp=10&s=dd166bbe6307316e13a3a2b7478e36d7,2024-09-17,https://www.eventbrite.com/checkout-external?eid=932326723327,915.00,2024-09-19,Brescia,10.2286253,45.5490404,53 Via San Rocchino 25123 Brescia
PRIMAVERA / ESTATE 2024 | Yoga al Parco Ticinello,it-it,https://www.eventbrite.it/e/biglietti-primavera-estate-2024-yoga-al-parco-ticinello-900085037577,Alice guiderà gli studenti in una pratica consapevole e fluida il sabato livello base e domenica livello intermedio.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F536648949%2F77805660649%2F1%2Foriginal.20230615-142802?auto=format%2Ccompress&q=75&sharp=10&s=9c7714f5a867914a5f5f09a22108af32,2024-07-06,https://www.eventbrite.com/checkout-external?eid=900085037577,50.00,2024-07-06,Milano,9.1821997,45.4275149,10 Via Marcello Dudovich 20142 Milano
The Call of the Lario. A Geo-emotional Journey to Lake Como Italy,en-us,https://www.eventbrite.de/e/the-call-of-the-lario-a-geo-emotional-journey-to-lake-como-italy-registration-928569084127,Be the hero of your life journey map out your emotions and set sails to discover Lake Como together with a bunch of like-minded peers!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F792601269%2F194108301923%2F1%2Foriginal.20240619-152601?auto=format%2Ccompress&q=75&sharp=10&s=4493dba2dd9ac7aeb24236009e599fe5,2024-10-04,https://www.eventbrite.com/checkout-external?eid=928569084127,529.43,2024-10-06,Como,9.0851867,45.8063817,Como 22100 Como
Atelier di Famiglia - Bestiario immaginario,it-it,https://www.eventbrite.it/e/biglietti-atelier-di-famiglia-bestiario-immaginario-938786815637,Creatività in famiglia!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800087869%2F251311584424%2F1%2Foriginal.20240702-103229?auto=format%2Ccompress&q=75&sharp=10&s=735d9095f17b77ed45578d96e0703f18,2024-07-07,https://www.eventbrite.com/checkout-external?eid=938786815637,6.00,2024-07-07,Milano,9.1028145,45.5065432,3 Via Pier Paolo Pasolini 20151 Milano
Training from the BACK of the Room! Workshop - ottobre 2024,it-it,https://www.eventbrite.it/e/biglietti-training-from-the-back-of-the-room-workshop-ottobre-2024-871639345747,Per imparare a progettare ed erogare esperienze formative efficaci,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F728339559%2F224488706463%2F1%2Foriginal.20240326-100212?auto=format%2Ccompress&q=75&sharp=10&s=83676c8943d9fe79a11e184abad2ea80,2024-10-22,https://www.eventbrite.com/checkout-external?eid=871639345747,1523.78,2024-10-23,Milano,9.1668972,45.4497584,83 Ripa di Porta Ticinese 20143 Milano
AQUAVITAE - Salone del distillato e del liquore,it-it,https://www.eventbrite.it/e/biglietti-aquavitae-salone-del-distillato-e-del-liquore-903106284207,Salone del distillato e del liquore,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F764487569%2F164355402384%2F1%2Foriginal.20240510-104009?auto=format%2Ccompress&q=75&sharp=10&s=1f6b3ca981cd53a85665eb7ec164e449,2024-11-30,https://www.eventbrite.com/checkout-external?eid=903106284207,15.00,2024-12-02,Milano,9.1540559,45.4821733,5 Via Gattamelata 20155 Milano
TAYLOR SWIFT'S ERAS TOUR CONCERT- 1 VIP TICKET FOR SALE,it-it,https://www.eventbrite.co.uk/e/biglietti-taylor-swifts-eras-tour-concert-1-vip-ticket-for-sale-927677798267,Come join us for an epic Taylor Swift concert featuring all her iconic eras - one VIP ticket up for grabs!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F791532409%2F473153856621%2F1%2Foriginal.20240618-043311?auto=format%2Ccompress&q=75&sharp=10&s=95a01e3488a660a8b16381b5e311cecf,2024-07-14,https://www.eventbrite.com/checkout-external?eid=927677798267,1281.73,2024-07-14,Milano,9.123996000000002,45.4780807,Piazzale Angelo Moratti 20151 Milano
Stile personale e collage,it-it,https://www.eventbrite.com.br/e/biglietti-stile-personale-e-collage-925101993967,Vieni a esprimere il tuo stile personale attraverso la creazione di collage unici e originali!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F788876389%2F256829303972%2F1%2Foriginal.20240613-095803?auto=format%2Ccompress&q=75&sharp=10&s=3db89cf350f6f85cfd2c7f85486959bf,2024-07-15,https://www.eventbrite.com/checkout-external?eid=925101993967,49.23,2024-07-15,Milano,9.1500848,45.445764,San Cristoforo Sul Naviglio Milano
Milano Quad Fest 2024,en-us,https://www.eventbrite.it/e/milano-quad-fest-2024-tickets-885415600897,Join us in Milano this summer! Save the dates: 6-8 September and get your passports ready!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F746498129%2F2111775288333%2F1%2Foriginal.20240418-072530?auto=format%2Ccompress&q=75&sharp=10&s=7f7cc07ff053c37bbfa463dcda6a1a12,2024-09-07,https://www.eventbrite.com/checkout-external?eid=885415600897,49.23,2024-09-07,Pero,9.088367600000002,45.5035248,1A Via Enrico Fermi 20016 Pero
Manzoni's Milan Outdoor Escape Game: The Betrothed (I Promessi Sposi),en-us,https://www.eventbrite.com/e/manzonis-milan-outdoor-escape-game-the-betrothed-i-promessi-sposi-tickets-896188543057,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F650798399%2F296218901481%2F1%2Foriginal.20231130-051816?auto=format%2Ccompress&q=75&sharp=10&s=185bdb8973b26303e4dc88f65612f621,2024-07-06,https://www.eventbrite.com/checkout-external?eid=896188543057,29.99,2024-07-06,Milano,9.2045733,45.4772156,1 Largo fra Paolo Bellintani 20124 Milano
Pensare altrimenti: Conferenza con il filosofo e scrittore Diego Fusaro,it-it,https://www.eventbrite.com/e/biglietti-pensare-altrimenti-conferenza-con-il-filosofo-e-scrittore-diego-fusaro-923625778567,Vieni a scoprire un modo diverso di pensare con Diego Fusaro filosofo e scrittore di grande spessore!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F787250519%2F1336014239043%2F1%2Foriginal.20240611-101727?auto=format%2Ccompress&q=75&sharp=10&s=5c2f4ded78361d1ee6ccfa721970c290,2024-09-14,https://www.eventbrite.com/checkout-external?eid=923625778567,22.55,2024-09-14,Brescia,10.2304501,45.5358259,6 Vicolo dell' Ortaglia 25121 Brescia
LopLopLab - Cosa mi metto oggi? La moda degli scarti di Marina Debris,it-it,https://www.eventbrite.it/e/biglietti-loploplab-cosa-mi-metto-oggi-la-moda-degli-scarti-di-marina-debris-938806243747,divertiamoci con l'arte,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F799556129%2F251311584424%2F1%2Foriginal.20240701-165941?auto=format%2Ccompress&q=75&sharp=10&s=0467efb054deede4d1f5e4a9efe127dd,2024-07-14,https://www.eventbrite.com/checkout-external?eid=938806243747,6.00,2024-07-14,Milano,9.1028145,45.5065432,3 Via Pier Paolo Pasolini 20151 Milano
Atelier di Famiglia - Agnes Denes: la capsula del tempo,it-it,https://www.eventbrite.it/e/biglietti-atelier-di-famiglia-agnes-denes-la-capsula-del-tempo-938805521587,Laboratorio per bambini e famiglie,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800088369%2F251311584424%2F1%2Foriginal.20240702-103344?auto=format%2Ccompress&q=75&sharp=10&s=3611f0349af0da591ac10ed5939a25c8,2024-07-13,https://www.eventbrite.com/checkout-external?eid=938805521587,6.00,2024-07-13,Milano,9.1028145,45.5065432,3 Via Pier Paolo Pasolini 20151 Milano
Royal Highlights of Milan: Outdoor Escape Game,en-us,https://www.eventbrite.com/e/royal-highlights-of-milan-outdoor-escape-game-tickets-895105182697,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F615680589%2F296218901481%2F1%2Foriginal.20231008-093830?auto=format%2Ccompress&q=75&sharp=10&s=c8b4157fccdd950c39d34da6daaf2aea,2024-07-06,https://www.eventbrite.com/checkout-external?eid=895105182697,29.99,2024-07-06,Milano,9.2052342,45.4743314,1 Bastioni di Porta Venezia 20121 Milano
OPEN WINE - NEL CUORE DI MILANO,it-it,https://www.eventbrite.it/e/biglietti-open-wine-nel-cuore-di-milano-941808934877,L'APERITIVO OPENWINE,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F518732379%2F145418485424%2F1%2Foriginal.20230519-204243?auto=format%2Ccompress&q=75&sharp=10&s=171d5efaac680e303b23ba678253616e,2024-07-06,https://www.eventbrite.com/checkout-external?eid=941808934877,22.55,2024-07-07,Milano,9.2003474,45.4783547,9a Via Camillo Finocchiaro Aprile 20124 Milano
OPEN SPRITZ - NEL CUORE DI MILANO,it-it,https://www.eventbrite.it/e/biglietti-open-spritz-nel-cuore-di-milano-873803879927,L'APERITVO OPENSPRITZ NEL CUORE DI MILANO,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F797007669%2F145418485424%2F1%2Foriginal.20240626-205215?auto=format%2Ccompress&q=75&sharp=10&s=3f96be2127a500967438441a6541fd8f,2024-07-10,https://www.eventbrite.com/checkout-external?eid=873803879927,22.55,2024-07-11,Milano,9.2003474,45.4783547,9a Via Camillo Finocchiaro Aprile 20124 Milano
2ª TAPPA - TatumXtreme Race,en-us,https://www.eventbrite.it/e/2a-tappa-tatumxtreme-race-tickets-932533160787,Ecco a voi la seconda tappa del TatumXtreme Race scopri la sfida lanciata da Amos Laurito vieni al raceLAB e battiti con altri piloti!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795276409%2F1983131048403%2F1%2Foriginal.20240624-164300?auto=format%2Ccompress&q=75&sharp=10&s=9eeb8ab9303974cb59219b4e213f24ff,2024-07-07,https://www.eventbrite.com/checkout-external?eid=932533160787,15.00,2024-07-07,Lainate,9.0459923,45.5642721,snc Via Juan Manuel Fangio 20045 Lainate
Fantastic Milan Outdoor Escape Game: The Unicorn Catcher,en-us,https://www.eventbrite.com/e/fantastic-milan-outdoor-escape-game-the-unicorn-catcher-tickets-896023810337,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F617732159%2F296218901481%2F1%2Foriginal.20231011-001218?auto=format%2Ccompress&q=75&sharp=10&s=511c6fb46eb8be08e7ab59d7179e6232,2024-07-06,https://www.eventbrite.com/checkout-external?eid=896023810337,29.99,2024-07-06,Milano,9.2023849,45.4727992,55 Corso Venezia 20121 Milano
Concerto Musica Piazza Tre Torri,it-it,https://www.eventbrite.com/e/biglietti-concerto-musica-piazza-tre-torri-205706372297,Concerto musica rock Piazza Tre Torri,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F180806019%2F555018380813%2F1%2Foriginal.20211105-150602?auto=format%2Ccompress&q=75&sharp=10&s=157e9950ad375cf39d4ede973495d9c8,2028-11-07,https://www.eventbrite.com/checkout-external?eid=205706372297,107.92,2028-11-07,Milano,9.1565972,45.47781690000001,Piazza Tre Torri 20145 Milano
Best International Hits Party in Milan - Every Sunday - Season 2023/24,en-us,https://www.eventbrite.com/e/best-international-hits-party-in-milan-every-sunday-season-202324-tickets-774343300657,The party of international hits in Milan every Sunday at Play Club Milano! Dance to the rhythm of the most famous hits you can't miss it!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F655521329%2F1548150721993%2F1%2Foriginal.20231126-200206?auto=format%2Ccompress&q=75&sharp=10&s=2054caaba60e806d9b98eabd0c2bae79,2024-07-07,https://www.eventbrite.com/checkout-external?eid=774343300657,6.44,2024-07-08,Milano,9.1895833,45.4809257,14 Viale Monte Grappa 20124 Milano
17° CVDAY| CREDIT INDUSTRY - MATCHING POINTS,it-it,https://www.eventbrite.it/e/biglietti-17-cvday-credit-industry-matching-points-920008188257,L'evento più importante della Credit Management Industry torna per la sua 17° edizione con un format completamente rinnovato.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F783363059%2F1226237433073%2F1%2Foriginal.20240605-083655?auto=format%2Ccompress&q=75&sharp=10&s=352c03d607b8c803939b2757fd17a88e,2024-11-21,https://www.eventbrite.com/checkout-external?eid=920008188257,427.00,2024-11-21,Milano,9.1289188,45.4990158,57 Via Privata Gadames 20151 Milano
Milan Outdoor Escape Game: Fashion and Art Highlights,en-us,https://www.eventbrite.com/e/milan-outdoor-escape-game-fashion-and-art-highlights-tickets-895116626927,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F615683229%2F296218901481%2F1%2Foriginal.20231008-095810?auto=format%2Ccompress&q=75&sharp=10&s=e513c8b71a6fe81c2297b7a0af3c187f,2024-07-06,https://www.eventbrite.com/checkout-external?eid=895116626927,29.99,2024-07-06,Milano,9.195017499999999,45.4694469,5 Via Gesù 20121 Milano
Milan Outdoor Escape Game: The Lost Duke of Milan,en-us,https://www.eventbrite.com/e/milan-outdoor-escape-game-the-lost-duke-of-milan-tickets-897125335027,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F533221899%2F296218901481%2F1%2Foriginal.20230610-042439?auto=format%2Ccompress&q=75&sharp=10&s=15a13b3ba9207f5ef402a305e86e9894,2024-07-06,https://www.eventbrite.com/checkout-external?eid=897125335027,29.99,2024-07-06,Milano,9.1951331,45.4683338,Via Monte Napoleone 20121 Milano
Lake Como Kitchen Cooking Experience,en-us,https://www.eventbrite.com/e/lake-como-kitchen-cooking-experience-tickets-775944259167,Join us for a mouthwatering cooking experience on Lake Como where you'll learn to whip up delicious dishes while enjoying breathtaking view,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F657016019%2F95992962781%2F1%2Foriginal.20231211-234304?auto=format%2Ccompress&q=75&sharp=10&s=5dbfc842a85d1bb0132844daf942e206,2024-07-11,https://www.eventbrite.com/checkout-external?eid=775944259167,130.00,2024-07-11,Sala Comacina,9.1701002,45.9665865,93 Via Statale 22010 Sala Comacina
Milan Mystery Outdoor Escape Game: A New Art Thief in Brera,en-us,https://www.eventbrite.com/e/milan-mystery-outdoor-escape-game-a-new-art-thief-in-brera-tickets-895054029697,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F612547769%2F296218901481%2F1%2Foriginal.20231004-023318?auto=format%2Ccompress&q=75&sharp=10&s=24b2e96c68667edfc7c652037a3683f0,2024-07-06,https://www.eventbrite.com/checkout-external?eid=895054029697,29.99,2024-07-06,Milano,9.1904291,45.4687971,8 Via Andegari 20121 Milano
Locate di Triulzi (MI): Stelle e Van Gogh un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-locate-di-triulzi-mi-stelle-e-van-gogh-un-aperitivo-appennello-935346154527,Dipingi una serata divertente,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F674808339%2F452996305618%2F1%2Foriginal.20240115-154154?auto=format%2Ccompress&q=75&sharp=10&s=473afefa007924b830ef28c7adbb1f35,2024-07-21,https://www.eventbrite.com/checkout-external?eid=935346154527,35.00,2024-07-21,Locate di Triulzi,9.216027600000002,45.3607294,5 Via Milano 20085 Locate di Triulzi
Milan Outdoor Escape Game: Leonardo Da Vinci,en-us,https://www.eventbrite.com/e/milan-outdoor-escape-game-leonardo-da-vinci-tickets-891697841247,If you’re looking for a new and exciting way of spending time with your one and only family or friends this is your Eureka moment!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F394849819%2F992796364693%2F1%2Foriginal.20221116-200409?auto=format%2Ccompress&q=75&sharp=10&s=b57631ffb50c2c70e5374e3507e71fc2,2024-07-06,https://www.eventbrite.com/checkout-external?eid=891697841247,34.99,2024-07-06,Milano,9.1919362,45.4636052,14 Piazza del Duomo 20122 Milano
Eugenio Finardi - Euphonia Suite,en-us,https://www.eventbrite.it/e/eugenio-finardi-euphonia-suite-tickets-902296000627,Un imperdibile appuntamento con la grande musica italiana d’autore con uno dei più amati cantautori italiani!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F782440129%2F1583743519653%2F1%2Foriginal.20240604-074002?auto=format%2Ccompress&q=75&sharp=10&s=8d052377c8ca44382aee553a5d2dbeef,2024-08-02,https://www.eventbrite.com/checkout-external?eid=902296000627,22.55,2024-08-02,Traona,9.525096699999999,46.1515756,36 Via Somagna 23019 Traona
Conquer Overthinking And Make Lasting Changes,en-us,https://www.eventbrite.com.au/e/conquer-overthinking-and-make-lasting-changes-tickets-868048234637,Learn the 4-step action model to train your mind to get the results you want and the happiness you deserve.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F297371339%2F34244966426%2F1%2Foriginal.20220605-094126?auto=format%2Ccompress&q=75&sharp=10&s=6ca6ddeba78e28a168c53922d49ab32e,2024-07-11,https://www.eventbrite.com/checkout-external?eid=868048234637,64.39,2024-07-11,Milano,9.194584299999999,45.4601435,Milano Online 20122 Milano
SA(L)VALA 2024,en-us,https://www.eventbrite.com/e/salvala-2024-tickets-929598713777,Ti aspettiamo domenica 15\09\2024 per un'esperienza unica di benessere socializzazione e cultura pedalando alla II edizione di SA(L)VALA,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793779489%2F110331158463%2F1%2Foriginal.20240621-082656?auto=format%2Ccompress&q=75&sharp=10&s=1fd8fe72cd1ca71ef70b7d57be6f20d8,2024-09-15,https://www.eventbrite.com/checkout-external?eid=929598713777,15.00,2024-09-15,Saronno,9.0399883,45.6258428,20 Via Roma 21047 Saronno
Feliciamo,en-us,https://www.eventbrite.com/e/feliciamo-tickets-886938957297,Workshop pratico esperienziale di mente e corpo sulla costruzione di pratiche gioiose con sé e gli altri,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F748470149%2F476357848661%2F1%2Foriginal.20240420-230444?auto=format%2Ccompress&q=75&sharp=10&s=ee75a245a65a9a01c9b46a61d30fd787,2024-09-21,https://www.eventbrite.com/checkout-external?eid=886938957297,27.89,2024-09-21,Milano,9.1240428,45.46859690000001,11 Via Quinto Cenni 20147 Milano
Unravelling NFTs (Non Fungible Tokens)| Milan,en-gb,https://www.eventbrite.com.au/e/unravelling-nfts-non-fungible-tokens-milan-tickets-881723959097,2-hours live online training to help you understand the NFTs.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741896879%2F946124613453%2F1%2Foriginal.20240412-061925?auto=format%2Ccompress&q=75&sharp=10&s=cb07c7e1dbaabba9009634c9898380f6,2024-07-11,https://www.eventbrite.com/checkout-external?eid=881723959097,599.00,2024-07-11,Milan,9.1885446,45.4637384,Milan Milan
Certified DeFi Associate | Milan,en-gb,https://www.eventbrite.com.au/e/certified-defi-associate-milan-tickets-881725543837,2-hours live online training to get you started on DeFi (Decentralized Finance),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741896889%2F946124613453%2F1%2Foriginal.20240412-061930?auto=format%2Ccompress&q=75&sharp=10&s=90ac9f7a43cfd7e68103bc306a02072a,2024-07-18,https://www.eventbrite.com/checkout-external?eid=881725543837,599.00,2024-07-18,Milan,9.1885446,45.4637384,Milan Milan
Metaverse & Virtual Real Estate Masterclass | Milan,en-gb,https://www.eventbrite.com.au/e/metaverse-virtual-real-estate-masterclass-milan-tickets-881727850737,2-hours live online training to introduce you to Metaverse & Virtual Real Estate!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F484707819%2F946124613453%2F1%2Foriginal.20230404-070014?auto=format%2Ccompress&q=75&sharp=10&s=34c02f7b83a27e02be7e166297669b21,2024-07-18,https://www.eventbrite.com/checkout-external?eid=881727850737,599.00,2024-07-18,Milan,9.1885446,45.4637384,Milan Milan
Certified Blockchain Associate | Milan,en-gb,https://www.eventbrite.com.au/e/certified-blockchain-associate-milan-tickets-881726286057,2-hours live online training on the introduction to blockchain technology!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741896979%2F946124613453%2F1%2Foriginal.20240412-061943?auto=format%2Ccompress&q=75&sharp=10&s=593bbde35aa8584db2f321450aa90cc2,2024-07-25,https://www.eventbrite.com/checkout-external?eid=881726286057,599.00,2024-07-25,Milan,9.1885446,45.4637384,Milan Milan
Certified Crypto Associate | Milan,en-gb,https://www.eventbrite.com.au/e/certified-crypto-associate-milan-tickets-881725864797,2-hours live online training on the introduction to cryptocurrency trading!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741896919%2F946124613453%2F1%2Foriginal.20240412-061937?auto=format%2Ccompress&q=75&sharp=10&s=dd37729d3b229d063e93eb33c5e756ff,2024-07-25,https://www.eventbrite.com/checkout-external?eid=881725864797,599.00,2024-07-25,Milan,9.1885446,45.4637384,Milan Milan
MILANO - Tour gioco per bambini: il Castello Sforzesco,en-gb,https://www.eventbrite.co.uk/e/milano-tour-gioco-per-bambini-il-castello-sforzesco-tickets-903082262357,Vieni a divertirti con i tuoi bambini da 4 ai 9 anni al nostro tour giocoso al Castello Sforzesco di Milano!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F764463589%2F34326998660%2F1%2Foriginal.20240510-095949?auto=format%2Ccompress&q=75&sharp=10&s=50dd86ba74f3ff2d0ebe4b58588ae2d4,2024-07-21,https://www.eventbrite.com/checkout-external?eid=903082262357,44.00,2024-07-21,Milano,9.1793325,45.4704762,Piazza Castello 20121 Milano
Italian lessons - start date: July 8th 2024,en-us,https://www.eventbrite.com/e/italian-lessons-start-date-july-8th-2024-tickets-705167062667,Minimum 2 weeks (10 days) 3h (180') a day intensive Italian lessons surrounded by nature,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F581213439%2F1702973769733%2F1%2Foriginal.20230821-134506?auto=format%2Ccompress&q=75&sharp=10&s=1c7e04163446ebfa0bedf3e248d3be78,2024-07-08,https://www.eventbrite.com/checkout-external?eid=705167062667,600.00,2024-07-19,Menaggio,9.2238513,46.0283155,Via Per Barna 22017 Menaggio
Metaverse 101 | Milan,en-gb,https://www.eventbrite.com.au/e/metaverse-101-milan-tickets-881723668227,2-hours live online training to introduce you to Metaverse!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F741896809%2F946124613453%2F1%2Foriginal.20240412-061919?auto=format%2Ccompress&q=75&sharp=10&s=9f09900641079770fb9a5b34ea0c2849,2024-08-01,https://www.eventbrite.com/checkout-external?eid=881723668227,599.00,2024-08-01,Milan,9.1885446,45.4637384,Milan Milan
Canta young prreja,it-it,https://www.eventbrite.com/e/biglietti-canta-young-prreja-629869515677,evento musicale estivo,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F506460389%2F1535445161313%2F1%2Foriginal.20230503-101641?auto=format%2Ccompress&q=75&sharp=10&s=2f8279e9baa7a37d2269fb5b17a0867d,2028-06-12,https://www.eventbrite.com/checkout-external?eid=629869515677,9.74,2028-06-12,Milano,9.1228094,45.4765938,Piazzale Angelo Moratti 20151 Milano
Paint 'n Sip Workshop,en-us,https://www.eventbrite.it/e/paint-n-sip-workshop-tickets-759552641397,Join us for a fun-filled evening as we unleash our creativity at the Paint 'n Sip Workshop!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F627709789%2F1860260835703%2F1%2Foriginal.20231024-195915?auto=format%2Ccompress&q=75&sharp=10&s=aec55cd15edcb7082717f56da3f0b9ae,2024-07-09,https://www.eventbrite.com/checkout-external?eid=759552641397,54.56,2024-07-09,Milano,9.1813296,45.4587502,1 Via Pio IV 20123 Milano
